university_id,state,student count,awards_per_value,awards_per_state_value,fte_value
190521,New York,24186,16,18,19551
190530,New York,11368,15.2,18,8313
190549,New York,13596,21.7,22.6,11157
190558,New York,13465,17.6,22.6,11120
190567,New York,12501,18.8,22.6,10578
190585,New York,7006,15.1,18,4764
190594,New York,16689,20.3,22.6,13860
190600,New York,13217,22.6,22.6,10903
190619,New York,18634,17.6,18,13402
190628,New York,19564,18,18,14398
190637,New York,9886,21.9,22.6,7273
190646,New York,6477,18.3,22.6,5096
190655,New York,16860,16.2,22.6,12303
190664,New York,15351,22.4,22.6,13533
190673,New York,16291,15.2,18,11931
190691,New York,8261,16.1,22.6,6274
190716,New York,2023,19.4,22.8,1929
190725,New York,2156,22.8,22.8,1862
190761,New York,1527,21.2,22.8,1486
190770,New York,2314,23.8,22.8,1894
190840,New York,10232,18.4,18,6554
190956,New York,123,53.6,34.9,98
190974,New York,431,62.7,24.9,326
190983,New York,1408,20.1,22.8,1406
191083,New York,13649,19.2,18,11035
191126,New York,9566,37.5,22.6,8896
191199,New York,6389,20.4,18,4732
191205,New York,760,18.6,22.6,849
191241,New York,8345,22.6,22.8,8348
191302,New York,2781,20.7,18,2043
191339,New York,7079,19.7,18,4290
191515,New York,1926,26.4,22.8,1855
191533,New York,1618,20.1,22.8,1545
191597,New York,396,58.8,22.8,317
191612,New York,3212,21,18,2774
191621,New York,1020,22.8,22.8,945
191630,New York,2368,21.5,22.8,2464
191649,New York,6826,23.5,22.8,6950
191676,New York,1081,28.2,22.8,1147
191719,New York,12841,21.4,18,9346
191764,New York,103,21.5,34.9,75
191931,New York,3539,21.7,22.8,3094
191959,New York,95,51.7,24.9,116
191968,New York,6234,23.3,22.8,6287
191986,New York,5178,22.3,18,3384
192004,New York,275,42.6,22.6,301
192022,New York,3931,22,18,2886
192040,New York,163,14.4,22.8,202
192110,New York,581,17.9,22.8,644
192156,New York,274,37.7,24.9,447
192165,New York,120,14.7,22.8,113
192192,New York,1830,31,22.8,1594
192271,New York,1513,20.1,22.6,1577
192323,New York,2785,22.9,22.8,2540
192439,New York,5006,14.8,22.8,4590
192448,New York,7983,17.4,22.8,5092
192509,New York,446,22.6,24.9,633
192624,New York,148,11.3,22.8,157
192688,New York,782,22.5,24.9,1190
192703,New York,3403,22.7,22.8,3240
192712,New York,377,23.1,22.8,376
192749,New York,1719,21.5,22.8,1822
192785,New York,880,37,22.8,613
192819,New York,5566,23.8,22.8,5017
192864,New York,1833,21.8,22.8,1721
192925,New York,1727,26.3,22.8,1617
192961,New York,123,70.9,34.9,68
193016,New York,8154,20,22.8,5991
193052,New York,207,9.2,22.8,188
193201,New York,904,29.3,24.9,854
193247,New York,160,11.5,22.8,161
193283,New York,7433,18.2,18,5693
193292,New York,3375,21,22.8,3352
193308,New York,6794,25.3,22.6,9572
193326,New York,16458,19.4,18,14295
193353,New York,2203,24.5,22.8,1915
193399,New York,1669,19.2,22.8,1592
193478,New York,23318,16.1,18,18552
193584,New York,2034,25.6,22.8,2001
193645,New York,3225,23.2,22.8,3077
193654,New York,6777,26.1,22.8,6809
193900,New York,22615,22.5,22.8,24498
193946,New York,6630,23.6,18,4757
193973,New York,2896,30.4,22.8,2969
194028,New York,2088,23.4,18,1217
194091,New York,4456,24,22.8,4226
194116,New York,451,36.6,22.8,270
194161,New York,1831,25,22.8,1791
194222,New York,12834,14.7,18,8920
194240,New York,7029,16.4,18,4742
194310,New York,8289,19.9,22.8,8179
194392,New York,981,24.1,22.8,1074
194499,New York,726,22.5,22.6,1106
194541,New York,2155,16.6,22.8,2153
194569,New York,395,19.9,22.8,235
194578,New York,3311,19,22.8,3430
194611,New York,884,27.6,34.9,1209
194657,New York,166,12.5,22.8,156
194666,New York,263,20.5,22.8,270
194763,New York,269,11.7,22.8,293
194824,New York,5452,22.4,22.8,5702
194958,New York,1315,30,22.8,1230
194967,New York,617,25.8,24.9,770
195003,New York,13880,21.3,22.8,12330
195030,New York,6177,22.7,22.8,6634
195058,New York,7652,17.4,18,6026
195128,New York,1699,26.7,22.8,1519
195164,New York,1826,21.9,22.8,1879
195173,New York,2764,19.1,22.8,2644
195191,New York,302,46.9,34.9,217
195216,New York,2414,23.4,22.8,2364
195234,New York,2891,22.7,22.8,2803
195243,New York,1801,23.1,22.8,1196
195289,New York,163,80.4,34.9,68
195304,New York,1471,23.7,22.8,1359
195322,New York,6574,16.6,18,3676
195438,New York,190,12.1,22.8,158
195474,New York,3151,25.7,22.8,3089
195526,New York,2684,22.6,22.8,2742
195544,New York,4529,26.7,22.8,4202
195687,New York,159,60.1,34.9,137
195720,New York,2959,24.9,22.8,2824
195784,New York,747,25.6,24.9,997
195809,New York,15773,18.1,22.8,12603
195845,New York,614,21.6,24.9,563
195988,New York,1585,18.6,18,1258
196006,New York,3555,29.6,22.6,3483
196015,New York,3512,28.2,22.6,3411
196024,New York,3308,29,22.6,2911
196033,New York,2453,25.3,22.6,2455
196042,New York,8162,22.5,22.6,6956
196051,New York,3028,22.2,22.6,2823
196060,New York,12822,24.5,22.6,12474
196079,New York,12997,23.6,22.6,13102
196088,New York,19831,21.8,22.6,20722
196097,New York,15992,22.7,22.6,16568
196103,New York,1702,24.2,22.6,1678
196112,New York,1804,26.5,22.6,1501
196121,New York,7090,25.7,22.6,6765
196130,New York,9355,20.4,22.6,9281
196149,New York,6400,23,22.6,6421
196158,New York,5092,21.6,22.6,5319
196167,New York,5504,22.5,22.6,5370
196176,New York,6570,25,22.6,6641
196185,New York,5800,23.1,22.6,5945
196194,New York,7328,22.9,22.6,7100
196200,New York,3707,18.2,22.6,3963
196219,New York,4239,23,22.6,4299
196237,New York,4161,20.3,22.6,3945
196246,New York,5639,23.7,22.6,5546
196264,New York,10827,32.7,22.6,8993
196291,New York,1601,14.6,22.6,2004
196389,New York,848,37.1,24.9,500
196413,New York,15097,19,22.8,16852
196431,New York,321,1.2,22.8,283
196477,New York,3020,20.3,24.9,4338
196565,New York,5490,18.7,18,3884
196583,New York,180,1.2,22.8,180
196592,New York,6827,29.6,22.8,6745
196653,New York,1492,34.5,22.8,1082
196699,New York,3615,21.1,18,2207
196866,New York,2246,24.7,22.8,2075
197018,New York,1814,13.5,22.8,1272
197027,New York,958,14.1,22.6,1427
197045,New York,2881,22.6,22.8,2388
197081,New York,324,30,24.9,367
197133,New York,2477,25.4,22.8,2469
197142,New York,465,21.8,22.8,352
197151,New York,3636,21.4,22.6,3516
197197,New York,1842,24.5,22.8,1726
197230,New York,534,21.2,22.8,488
197285,New York,1197,21.9,22.6,1066
197294,New York,13781,14.1,18,10278
197522,New York,476,45.4,24.9,631
197601,New York,119,9.5,22.8,119
197610,New York,152,3.6,22.8,198
197647,New York,104,8.6,22.8,100
197674,New York,220,7.9,22.8,231
197708,New York,2887,34.2,22.8,2606
197735,New York,470,14,22.8,450
197744,New York,164,2.3,22.8,197
197814,North Carolina,2607,16.4,14.8,1970
197832,North Carolina,1427,17.3,19.5,1242
197850,North Carolina,2776,15.5,14.8,1782
197869,North Carolina,16025,21,21.1,15858
197887,North Carolina,8092,13.8,14.8,6992
197911,North Carolina,1057,21.6,21.4,1014
197966,North Carolina,2019,16,14.8,1512
197984,North Carolina,1647,21.2,21.4,1535
197993,North Carolina,680,15.8,21.4,703
198011,North Carolina,1199,13.4,14.8,1186
198039,North Carolina,2324,12.9,14.8,1931
198066,North Carolina,701,19.2,21.4,626
198084,North Carolina,1809,20.9,14.8,1227
198109,North Carolina,451,43.3,21.4,356
198118,North Carolina,3933,19.8,14.8,3636
198136,North Carolina,4465,21.6,21.4,4484
198154,North Carolina,9246,15.3,14.8,8372
198206,North Carolina,1524,21.6,14.8,1431
198215,North Carolina,1298,23.1,21.4,1176
198233,North Carolina,4561,16.4,14.8,3785
198242,North Carolina,256,29.6,19.5,265
198251,North Carolina,4728,18.5,14.8,3675
198260,North Carolina,20198,11,14.8,15889
198303,North Carolina,1361,10.8,21.4,1261
198321,North Carolina,3371,12.2,14.8,2541
198330,North Carolina,4433,16.8,14.8,4502
198367,North Carolina,3376,18,14.8,2712
198376,North Carolina,4073,18.4,14.8,3581
198385,North Carolina,1788,23.8,21.4,1932
198419,North Carolina,6646,20.8,21.4,8241
198455,North Carolina,5605,13.5,14.8,3515
198464,North Carolina,21508,20,21.1,20348
198491,North Carolina,2808,14.6,14.8,2058
198507,North Carolina,2336,14.9,21.1,2727
198516,North Carolina,5599,22.4,21.4,5205
198534,North Carolina,12398,10.8,14.8,10114
198543,North Carolina,5410,19.9,21.1,4714
198552,North Carolina,9528,13.3,14.8,7190
198561,North Carolina,2587,26.5,21.4,2546
198570,North Carolina,5977,17.3,14.8,4385
198598,North Carolina,974,19.9,21.4,951
198613,North Carolina,2302,20.9,21.4,2211
198622,North Carolina,13656,16.8,14.8,13068
198640,North Carolina,1353,13,14.8,1425
198668,North Carolina,2290,17.2,14.8,1834
198695,North Carolina,3999,18.3,21.4,4115
198710,North Carolina,2390,14.9,14.8,2165
198729,North Carolina,1291,20.9,14.8,1271
198747,North Carolina,386,46.6,21.4,258
198756,North Carolina,1387,16.2,21.4,1668
198774,North Carolina,4235,13.9,14.8,3657
198808,North Carolina,890,24.7,21.4,813
198817,North Carolina,2813,12.5,14.8,2555
198835,North Carolina,1491,18.6,21.4,1507
198862,North Carolina,1175,10.2,21.4,1134
198871,North Carolina,678,13.4,13.4,680
198899,North Carolina,1426,16.3,21.4,1336
198905,North Carolina,799,15.6,14.8,498
198914,North Carolina,1254,14.8,14.8,927
198923,North Carolina,1152,21.9,14.8,1079
198950,North Carolina,1571,22.5,21.4,1699
198969,North Carolina,2243,14.6,21.4,2046
198978,North Carolina,2856,20.7,19.5,2395
198987,North Carolina,3514,13.6,14.8,2458
199023,North Carolina,884,18.6,14.8,675
199032,North Carolina,743,30.8,21.4,770
199069,North Carolina,3414,29.8,21.4,3097
199087,North Carolina,3279,12,14.8,2520
199102,North Carolina,8872,14.6,21.1,8578
199111,North Carolina,3736,20.9,21.1,3292
199120,North Carolina,18370,25.2,21.1,18306
199139,North Carolina,21503,21,21.1,19592
199148,North Carolina,14753,20.7,21.1,13800
199157,North Carolina,6220,14.9,21.1,6321
199184,North Carolina,797,18.9,21.1,821
199193,North Carolina,24536,22.6,21.1,24073
199209,North Carolina,1602,26.7,21.4,1189
199218,North Carolina,12447,22.9,21.1,12218
199263,North Carolina,597,14.3,14.8,430
199272,North Carolina,1007,18.1,21.4,769
199281,North Carolina,5429,17.3,21.1,5048
199306,North Carolina,951,21,21.4,938
199315,North Carolina,197,23.8,21.4,222
199324,North Carolina,1591,14,14.8,1346
199333,North Carolina,8902,15.3,14.8,7026
199412,North Carolina,1734,26.5,21.4,1726
199421,North Carolina,3024,16.9,14.8,2528
199449,North Carolina,2664,12.8,14.8,2106
199458,North Carolina,162,18.6,21.4,167
199467,North Carolina,933,12,14.8,647
199476,North Carolina,2260,13,14.8,2322
199485,North Carolina,1854,15.5,14.8,1557
199494,North Carolina,6731,15.2,14.8,5749
199582,North Carolina,1299,14.9,21.4,1471
199607,North Carolina,979,16.1,21.4,965
199625,North Carolina,1538,17.1,14.8,876
199634,North Carolina,4158,14.8,14.8,3434
199643,North Carolina,1923,16.5,21.4,1863
199698,North Carolina,595,20.7,21.4,453
199722,North Carolina,1402,10.8,14.8,1424
199731,North Carolina,2242,19.7,14.8,1926
199740,North Carolina,2885,18.7,14.8,2307
199768,North Carolina,3454,16.4,14.8,2686
199786,North Carolina,4161,16.4,14.8,3614
199795,North Carolina,1412,15,14.8,1135
199838,North Carolina,4008,13.8,14.8,3232
199847,North Carolina,4823,23.6,21.4,4600
199856,North Carolina,19160,10.9,14.8,16265
199865,North Carolina,830,21.6,21.4,874
199892,North Carolina,3837,15.8,14.8,3174
199908,North Carolina,2352,23.2,14.8,2205
199926,North Carolina,2753,20.4,14.8,2292
199953,North Carolina,2117,13.3,14.8,1682
199962,North Carolina,2009,15.9,21.4,1716
199999,North Carolina,4938,24.2,21.1,5048
200004,North Carolina,8448,23.7,21.1,7559
200013,North Dakota,964,30.2,30.2,879
200022,North Dakota,4062,35.5,19.9,3015
200059,North Dakota,1449,22.9,19.9,1411
200086,North Dakota,203,19.8,19.9,170
200156,North Dakota,955,16.9,20.3,958
200192,North Dakota,1898,19.1,25.9,1075
200208,North Dakota,254,19.5,25.9,201
200217,North Dakota,2044,20.6,20.3,1962
200226,North Dakota,1036,17.1,19.9,809
200253,North Dakota,3254,21.1,19.9,2660
200280,North Dakota,11724,16.7,19.9,10831
200305,North Dakota,3168,27.6,25.9,2318
200314,North Dakota,793,28.4,25.9,470
200332,North Dakota,11948,18,19.9,11236
200341,North Dakota,909,31.6,25.9,562
200466,North Dakota,279,19.3,19.9,222
200484,North Dakota,198,17.7,20.3,209
200527,North Dakota,602,26.5,20.3,507
200554,North Dakota,505,19.8,20.3,536
200572,North Dakota,1211,21.6,19.9,974
200590,Ohio,161,31,34.1,278
200633,Ohio,243,27.5,34.1,227
200785,Ohio,302,24.7,27.6,466
200800,Ohio,20477,17.6,19.5,18964
200846,Ohio,2020,5,15.3,1400
201016,Ohio,180,24.6,34.1,303
201061,Ohio,207,18.3,22.6,190
201104,Ohio,3198,22.2,22.6,2970
201177,Ohio,306,35.1,22.6,288
201195,Ohio,3425,22.5,22.6,3252
201283,Ohio,1259,20,15.3,1400
201371,Ohio,1053,23.4,22.6,950
201399,Ohio,356,41.1,34.1,560
201432,Ohio,2441,13.5,15.3,1681
201441,Ohio,14477,19.1,19.5,14455
201469,Ohio,662,19.5,27.6,869
201548,Ohio,2788,21.3,22.6,2800
201645,Ohio,4661,21.8,22.6,4547
201654,Ohio,3238,18.6,22.6,3340
201672,Ohio,3648,19,15.3,2995
201690,Ohio,2036,11,19.5,2077
201751,Ohio,427,14.7,21.3,345
201821,Ohio,535,33.6,22.6,394
201858,Ohio,676,20.7,22.6,545
201885,Ohio,23706,23.3,19.5,21242
201928,Ohio,11167,16,15.3,8757
201946,Ohio,3446,16.9,19.5,2722
201955,Ohio,4796,15,19.5,3699
201964,Ohio,3528,17.2,22.6,2275
201973,Ohio,5653,14.5,15.3,3689
202046,Ohio,568,17.3,22.6,562
202073,Ohio,237,18.6,22.6,253
202134,Ohio,12133,19.8,19.5,10602
202161,Ohio,449,37.6,34.1,797
202170,Ohio,1348,20.5,22.6,1251
202222,Ohio,25249,12.6,15.3,22814
202356,Ohio,27910,13.3,15.3,20271
202435,Ohio,218,32.3,34.1,264
202480,Ohio,7975,21.1,22.6,7956
202514,Ohio,892,21.3,22.6,898
202523,Ohio,2274,22.8,22.6,2268
202648,Ohio,2993,20.8,15.3,2049
202684,Ohio,538,15.7,27.6,718
202763,Ohio,3872,16.6,22.6,3055
202806,Ohio,5185,32.9,22.6,3068
202903,Ohio,305,20.2,22.6,228
202912,Ohio,355,36.4,22.6,230
203085,Ohio,1107,20.4,22.6,1079
203128,Ohio,1283,22.2,22.6,1255
203155,Ohio,4094,18.8,15.3,4146
203313,Ohio,304,37.8,27.6,357
203331,Ohio,2929,16.5,15.3,1841
203368,Ohio,3040,21.6,22.6,2996
203386,Ohio,1656,45.8,27.6,1684
203447,Ohio,2339,16.4,19.5,1478
203456,Ohio,1671,16.7,19.5,690
203465,Ohio,4836,4.4,19.5,3239
203474,Ohio,3061,5.5,19.5,1816
203483,Ohio,2375,14.7,19.5,1572
203492,Ohio,1844,12.4,19.5,1211
203517,Ohio,22968,21.6,19.5,20602
203526,Ohio,2646,7.9,19.5,1308
203535,Ohio,1705,22.4,22.6,1830
203544,Ohio,800,30,22.6,756
203580,Ohio,922,18.6,22.6,987
203599,Ohio,8839,16.9,15.3,6170
203678,Ohio,3599,23.4,15.3,2689
203720,Ohio,415,36.8,34.1,498
203739,Ohio,387,24.7,34.1,374
203748,Ohio,12274,16.3,15.3,7690
203757,Ohio,1806,21.9,22.6,1462
203775,Ohio,1656,25.1,22.6,1801
203845,Ohio,1416,20,22.6,1491
203881,Ohio,2698,18.5,15.3,1752
203960,Ohio,1195,37,22.6,891
204006,Ohio,3621,6.8,19.5,2906
204015,Ohio,2221,11.6,19.5,1643
204024,Ohio,15462,23.4,19.5,15850
204060,Ohio,258,50.3,34.1,247
204176,Ohio,947,26,22.6,1070
204185,Ohio,2096,20.1,22.6,2210
204194,Ohio,1829,31.2,22.6,1596
204200,Ohio,1795,23.6,22.6,1547
204255,Ohio,3652,19.3,15.3,2200
204264,Ohio,1728,21,22.6,1633
204307,Ohio,471,39.7,34.1,740
204316,Ohio,563,36.3,27.6,599
204422,Ohio,2958,20.2,15.3,1805
204440,Ohio,4603,16.9,15.3,2406
204468,Ohio,1989,11.5,22.6,1485
204486,Ohio,4117,35.6,22.6,4210
204501,Ohio,2894,25.2,22.6,2915
204592,Ohio,103,36.3,21.3,92
204608,Ohio,1119,55.3,34.1,671
204617,Ohio,2005,24,22.6,1617
204626,Ohio,404,26.3,34.1,724
204635,Ohio,2702,19.1,22.6,2451
204662,Ohio,643,26.9,15.3,559
204671,Ohio,1059,12.9,19.5,954
204680,Ohio,1155,17,19.5,1061
204699,Ohio,1230,14.2,19.5,1017
204705,Ohio,2263,10.3,19.5,1971
204796,Ohio,44201,23.3,19.5,41409
204802,Ohio,1091,2.5,19.5,670
204820,Ohio,2330,10.5,19.5,1801
204839,Ohio,2012,10.8,19.5,1587
204848,Ohio,2596,5.2,19.5,1869
204857,Ohio,23504,25.5,19.5,21755
204866,Ohio,2042,8.4,19.5,1529
204884,Ohio,183,35.5,34.1,219
204909,Ohio,1830,19.9,22.6,1841
204936,Ohio,2479,20.1,22.6,2640
204945,Ohio,14691,12.5,15.3,9416
205027,Ohio,135,20.8,22.6,125
205054,Ohio,311,33.2,34.1,490
205179,Ohio,2802,21.2,27.6,4527
205203,Ohio,2206,22,22.6,1862
205391,Ohio,140,32.5,34.1,105
205443,Ohio,4255,14.9,19.5,4070
205470,Ohio,19176,14.8,15.3,13779
205513,Ohio,105,24.8,34.1,115
205522,Ohio,87,24.6,34.1,139
205559,Ohio,69,33.8,34.1,66
205568,Ohio,76,41.1,34.1,132
205610,Ohio,1045,31.5,27.6,1089
205647,Ohio,694,36,27.6,770
205708,Ohio,123,48.8,34.1,272
205726,Ohio,58,41.6,34.1,188
205841,Ohio,15450,14.8,15.3,7707
205887,Ohio,790,31.4,34.1,696
205957,Ohio,2112,24.9,22.6,2095
205966,Ohio,2431,21.3,15.3,2418
206002,Ohio,140,7.6,22.6,92
206011,Ohio,2923,10.8,15.3,2119
206048,Ohio,3764,11.1,22.6,4127
206084,Ohio,16153,18,19.5,15399
206093,Ohio,302,28.4,34.1,464
206224,Ohio,240,41.3,34.1,222
206279,Ohio,1241,52.7,22.6,1125
206330,Ohio,1584,18,22.6,1020
206349,Ohio,805,31.4,22.6,730
206394,Ohio,173,30.8,34.1,167
206437,Ohio,2385,21.8,22.6,2157
206446,Ohio,1759,27.4,15.3,1346
206491,Ohio,463,17.9,22.6,507
206507,Ohio,1169,22.9,22.6,1202
206525,Ohio,1959,19.6,22.6,1972
206589,Ohio,2116,20.7,22.6,2020
206604,Ohio,12796,18.5,19.5,12000
206613,Ohio,1096,16.6,19.5,859
206622,Ohio,4620,20.4,22.6,4583
206631,Ohio,472,34.8,27.6,485
206695,Ohio,12138,14.9,19.5,10770
206817,Oklahoma,965,13.9,21.9,988
206835,Oklahoma,1214,32.7,21.9,959
206862,Oklahoma,1743,33.1,21.9,1618
206914,Oklahoma,5358,16.3,19.8,4352
206923,Oklahoma,2458,23.2,17.9,2041
206941,Oklahoma,15218,19.4,19.8,12520
206996,Oklahoma,2397,14.7,17.9,1773
207041,Oklahoma,3757,19.8,19.8,3370
207050,Oklahoma,1832,17.6,17.9,1415
207069,Oklahoma,2971,18.5,17.9,1466
207157,Oklahoma,197,23.3,21.9,187
207209,Oklahoma,2075,15.8,19.8,1753
207236,Oklahoma,2343,21.1,17.9,1807
207254,Oklahoma,817,37.5,25.4,1208
207263,Oklahoma,7418,22.3,19.8,6192
207281,Oklahoma,4909,22.5,17.9,3414
207290,Oklahoma,2347,20.1,17.9,2075
207306,Oklahoma,2077,19.1,19.8,1696
207324,Oklahoma,1962,18.4,21.9,1821
207351,Oklahoma,1375,22.2,19.8,1365
207388,Oklahoma,20660,20.4,19.8,18433
207397,Oklahoma,6996,16.1,19.8,4784
207403,Oklahoma,2019,18,21.9,1781
207449,Oklahoma,13491,14.7,17.9,8904
207458,Oklahoma,1964,29.5,21.9,2012
207500,Oklahoma,20985,21.3,19.8,18770
207564,Oklahoma,3618,22,19.8,3243
207582,Oklahoma,2884,17,21.9,2919
207625,Oklahoma,200,32.3,41.5,390
207661,Oklahoma,4473,15.9,19.8,3482
207670,Oklahoma,7193,16.6,17.9,4896
207689,Oklahoma,633,26,21.9,539
207722,Oklahoma,918,20.1,19.8,974
207740,Oklahoma,2020,19.8,17.9,1408
207847,Oklahoma,3498,19.7,19.8,3094
207856,Oklahoma,804,33.2,21.9,333
207865,Oklahoma,4162,17.8,19.8,3758
207935,Oklahoma,18640,18.5,17.9,12480
207962,Oklahoma,1094,71.9,41.5,1019
207971,Oklahoma,3428,21.1,21.9,3183
208035,Oklahoma,1690,13.7,17.9,2054
208239,Oregon,1348,19.5,29.2,1347
208275,Oregon,1880,16.3,16.9,1778
208318,Oregon,6760,13.9,16.9,6571
208390,Oregon,12111,14.9,16.9,10746
208406,Oregon,7368,20.5,16.9,4261
208415,Oregon,1069,16.9,16.9,754
208479,Oregon,925,40.7,39.6,605
208488,Oregon,1388,22.1,22.7,1297
208646,Oregon,3754,21.4,21.3,2925
208725,Oregon,179,11.4,22.7,173
208822,Oregon,2384,24.8,22.7,2165
208965,Oregon,605,33.6,29.2,644
209038,Oregon,11002,20.3,16.9,6373
209056,Oregon,2126,19.9,22.7,2245
209065,Oregon,1671,18.5,22.7,1679
209074,Oregon,5617,16.4,16.9,4511
209108,Oregon,741,37.8,22.7,497
209241,Oregon,70,59.7,22.7,41
209250,Oregon,9393,16.4,16.9,11847
209287,Oregon,438,26.2,22.7,458
209409,Oregon,484,28.6,22.7,446
209506,Oregon,4366,22.4,21.3,2878
209533,Oregon,139,20.3,22.7,141
209542,Oregon,23157,19.6,21.3,19976
209551,Oregon,20797,21.4,21.3,20191
209603,Oregon,413,19.5,22.7,387
209612,Oregon,1785,22.8,22.7,1650
209746,Oregon,32411,16.1,16.9,23600
209807,Oregon,22927,23.9,21.3,17428
209825,Oregon,3494,21.9,22.7,3647
209922,Oregon,1395,22.8,22.7,1420
209940,Oregon,5530,19.7,16.9,3600
210076,Oregon,1109,36.4,29.2,2194
210146,Oregon,5500,17.4,21.3,4181
210155,Oregon,2038,18.8,16.9,1587
210234,Oregon,2443,17.1,16.9,2055
210270,Oregon,2183,22.1,16.9,1774
210304,Oregon,503,25.6,22.7,483
210331,Oregon,936,24.4,22.7,850
210359,Oregon,227,43.2,39.6,322
210401,Oregon,2119,21.8,22.7,2016
210429,Oregon,5263,20.5,21.3,4701
210492,Pennsylvania,270,21,22.2,251
210571,Pennsylvania,2349,21.9,22.2,2273
210605,Pennsylvania,18229,16.5,15.6,13486
210669,Pennsylvania,2161,23.2,22.2,2064
210739,Pennsylvania,2482,22.4,22.2,2337
210775,Pennsylvania,2371,21.5,22.2,2102
210890,Pennsylvania,189,46.6,36.4,173
210906,Pennsylvania,462,19.8,16.3,607
210942,Pennsylvania,2494,22.4,16.3,2432
210960,Pennsylvania,1544,22,16.3,1840
211024,Pennsylvania,624,21.6,22.2,617
211079,Pennsylvania,2335,22.9,15.6,1872
211088,Pennsylvania,2453,20,22.2,2418
211149,Pennsylvania,159,42.7,23.1,172
211158,Pennsylvania,9416,18.8,21.3,8869
211200,Pennsylvania,439,39.9,36.4,517
211273,Pennsylvania,1328,23.8,22.2,1242
211291,Pennsylvania,3532,22.9,22.2,3611
211307,Pennsylvania,9880,12.5,15.6,6898
211316,Pennsylvania,89,52.4,36.4,55
211343,Pennsylvania,3686,17.8,15.6,2518
211352,Pennsylvania,1337,22.2,22.2,1370
211361,Pennsylvania,6450,21.9,21.3,6140
211398,Pennsylvania,142,29.8,36.4,232
211431,Pennsylvania,2100,23.3,22.2,1304
211440,Pennsylvania,5917,23.2,22.2,6063
211468,Pennsylvania,1286,30.1,22.2,1109
211477,Pennsylvania,1277,23.6,16.3,1409
211556,Pennsylvania,973,24.7,22.2,835
211583,Pennsylvania,1517,25.8,22.2,1403
211608,Pennsylvania,1179,12.6,21.3,1206
211617,Pennsylvania,718,27.8,36.4,1268
211644,Pennsylvania,5199,20.5,21.3,5073
211820,Pennsylvania,107,48.4,36.4,118
211893,Pennsylvania,122,20.5,22.2,142
211909,Pennsylvania,163,27,36.4,167
211927,Pennsylvania,13198,15,15.6,8419
211981,Pennsylvania,1807,20.2,22.2,1862
212009,Pennsylvania,2396,21.8,22.2,2505
212045,Pennsylvania,274,31.7,36.4,401
212054,Pennsylvania,16616,18.1,22.2,17712
212072,Pennsylvania,122,42.2,36.4,193
212090,Pennsylvania,600,35.5,36.4,725
212106,Pennsylvania,5970,20.6,22.2,6380
212115,Pennsylvania,6186,20.7,21.3,5774
212133,Pennsylvania,2541,27.9,22.2,2353
212160,Pennsylvania,5864,18.1,21.3,5676
212197,Pennsylvania,1844,22.4,22.2,1919
212425,Pennsylvania,209,33.3,36.4,253
212434,Pennsylvania,216,27.2,36.4,427
212577,Pennsylvania,2297,22.1,22.2,2585
212601,Pennsylvania,3111,18.2,22.2,2862
212656,Pennsylvania,1541,23.9,22.2,1674
212674,Pennsylvania,2524,22.9,22.2,2772
212832,Pennsylvania,2062,32.4,22.2,1887
212869,Pennsylvania,1627,27.9,23.1,1151
212878,Pennsylvania,20780,15.7,15.6,13276
212911,Pennsylvania,1187,24.2,22.2,1258
212975,Pennsylvania,206,35.6,23.1,386
212984,Pennsylvania,2182,25.3,22.2,1763
212993,Pennsylvania,86,21.3,36.4,98
213002,Pennsylvania,557,23.5,36.4,988
213011,Pennsylvania,2560,25.4,22.2,2734
213020,Pennsylvania,12668,18.4,21.3,12933
213233,Pennsylvania,427,36.4,23.1,456
213251,Pennsylvania,1625,21.6,22.2,1577
213303,Pennsylvania,1574,17.3,22.2,1809
213321,Pennsylvania,2144,21.6,22.2,2090
213349,Pennsylvania,8815,20.3,21.3,8647
213358,Pennsylvania,1363,22.1,22.2,1239
213367,Pennsylvania,4409,22.1,22.2,4199
213376,Pennsylvania,1454,19.8,23.1,1382
213385,Pennsylvania,2486,22.9,22.2,2562
213400,Pennsylvania,1313,28.9,22.2,965
213473,Pennsylvania,382,40.2,36.4,339
213507,Pennsylvania,1766,23.1,22.2,1691
213525,Pennsylvania,7128,18,15.6,4391
213534,Pennsylvania,976,36.3,36.4,1162
213543,Pennsylvania,4931,22.1,22.2,5306
213570,Pennsylvania,568,56.9,36.4,571
213589,Pennsylvania,273,46.3,36.4,389
213598,Pennsylvania,1624,18.7,21.3,1649
213613,Pennsylvania,4855,19.1,21.3,4772
213659,Pennsylvania,6411,19.2,15.6,4724
213668,Pennsylvania,1307,19.4,22.2,1411
213774,Pennsylvania,858,24.2,23.1,699
213783,Pennsylvania,2717,20.9,21.3,2679
213826,Pennsylvania,2148,21.1,22.2,2211
213914,Pennsylvania,385,34.4,36.4,467
213987,Pennsylvania,2680,22.9,22.2,2669
213996,Pennsylvania,2772,21.7,22.2,2883
214023,Pennsylvania,96,25.8,23.1,106
214041,Pennsylvania,7388,21.1,21.3,7048
214069,Pennsylvania,2417,24.1,22.2,2240
214111,Pennsylvania,13122,15,15.6,8723
214148,Pennsylvania,437,24.6,22.2,455
214157,Pennsylvania,1553,23.4,22.2,1642
214166,Pennsylvania,1781,24.6,22.2,1559
214175,Pennsylvania,2448,21.3,22.2,2792
